time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,preemption_overhead,promote
36366005,369,1,1838798,1838798,36366005,34527207,34527207,7016221,27510986,1,10,0
36453266,421,4,2058830,2058848,36453266,34394418,34394436,159184,34235252,1,40,0
36484103,324,1,1838312,1838312,36484103,34645791,34645791,9031425,25614366,1,40,0
36586525,418,4,2058806,2058826,36586525,34527699,34527719,1922419,32605300,1,60,0
36861278,424,4,2058855,2058870,36861278,34802408,34802423,275745,34526678,1,20,0
36903706,391,1,1839029,1839029,36903706,35064677,35064677,6459656,28605021,1,10,0
36969416,373,1,1838843,1838843,36969416,35130573,35130573,7493211,27637362,1,60,0
37203074,422,4,2058837,2058855,37203074,35144219,35144237,838076,34306161,1,50,0
37242227,426,4,2058866,2058878,37242227,35183349,35183361,40137,35143224,1,10,0
37438619,425,4,2058862,2058874,37438619,35379745,35379757,578329,34801428,1,40,0
37490563,355,1,1838653,1838653,37490563,35651910,35651910,8695266,26956644,1,40,0
37568586,456,2,2059091,2059862,37568586,35508724,35509495,3501891,32007604,13,390,0
37682484,345,1,1838551,1838551,37682484,35843933,35843933,9236024,26607909,1,60,0
37959582,423,4,2058848,2058866,37959582,35900716,35900734,1507312,34393422,1,50,0
37963451,75,2,769128,769128,37963451,37194323,37194323,37166405,27918,13,260,0
38138380,155,2,961157,961160,38138380,37177220,37177223,29222951,7954272,1,60,0
38288631,357,1,1838671,1838671,38288631,36449960,36449960,9445737,27004223,1,20,0
38585990,412,4,1911159,1912785,38585990,36673205,36674831,5082434,31592397,1,40,0
38811243,325,1,1838320,1838320,38811243,36972923,36972923,11357669,25615254,1,20,0
39030327,433,4,2058897,2058934,39030327,36971393,36971430,445265,36526165,1,50,0
39080753,429,4,2058878,2058893,39080753,37021860,37021875,1591159,35430716,1,40,0
39356269,217,4,1730177,1730194,39356269,37626075,37626092,19662589,17963503,1,50,0
39468602,277,2,1829702,1829702,39468602,37638900,37638900,14004745,23634155,1,10,0
40437030,434,4,2058920,2058938,40437030,38378092,38378110,1626711,36751399,1,50,0
40463602,400,2,1900669,1900676,40463602,38562926,38562933,9412937,29149996,1,10,0
40631517,370,1,1838817,1838817,40631517,38792700,38792700,11255223,27537477,1,30,0
40848035,438,4,2058942,2058955,40848035,38789080,38789093,411912,38377181,1,60,0
40873853,69,2,769060,769060,40873853,40104793,40104793,40079335,25458,11,330,0
40979879,435,4,2058929,2058942,40979879,38920937,38920950,1950472,36970478,1,60,0
41076859,331,1,1838389,1838389,41076859,39238470,39238470,13502189,25736281,1,40,0
41114591,439,4,2058946,2058959,41114591,39055632,39055645,651892,38403753,1,40,0
41516717,340,1,1838492,1838492,41516717,39678225,39678225,13410412,26267813,1,60,0
41826920,197,2,961301,962774,41826920,40864146,40865619,27890298,12975321,1,50,0
42711072,430,4,2058882,2058897,42711072,40652175,40652190,5029553,35622637,1,50,0
42755720,445,4,2058992,2058992,42755720,40696728,40696728,45518,40651210,1,60,0
43375202,442,4,2058959,2058983,43375202,41316219,41316243,2396202,38920041,1,40,0
43423511,441,4,2058955,2058983,43423511,41364528,41364556,2576355,38788201,1,60,0
43477984,427,4,2058870,2058878,43477984,41419106,41419114,6236741,35182373,1,30,0
43616281,149,2,961136,961143,43616281,42655138,42655145,35714321,6940824,1,10,0
43845242,446,4,2059007,2059862,43845242,41785380,41786235,1090335,40695900,1,10,0
43866990,451,4,2059042,2059862,43866990,41807128,41807948,22561,41785387,1,60,0
44053830,432,4,2058893,2058929,44053830,41994901,41994937,5766132,36228805,1,40,0
44132222,403,2,1900746,1900746,44132222,42231476,42231476,12958633,29272843,1,40,0
44221356,134,2,961082,961092,44221356,43260264,43260274,37728469,5531805,5,50,0
44646646,374,1,1838858,1838858,44646646,42807788,42807788,15170441,27637347,1,10,0
44738340,457,4,2059102,2059862,44738340,42678478,42679238,92507,42586731,1,60,0
44830729,455,4,2059079,2059862,44830729,42770867,42771650,184896,42586754,1,20,0
45325407,436,4,2058934,2058946,45325407,43266461,43266473,6245570,37020903,1,10,0
45708158,46,4,343923,343923,45708158,45364235,45364235,45344643,19592,8,240,0
46180912,453,4,2059068,2059862,46180912,44121050,44121844,2127895,41993949,1,40,0
46256764,390,1,1839020,1839020,46256764,44417744,44417744,15817742,28600002,1,40,0
46826325,463,4,2230181,2230181,46826325,44596144,44596144,570569,44025575,1,30,0
47022481,452,4,2059065,2059862,47022481,44962619,44963416,3156304,41807112,1,40,0
47050513,464,4,2230184,2230184,47050513,44820329,44820329,225193,44595136,1,40,0
47059670,443,4,2058968,2058983,47059670,45000687,45000702,5983690,39017012,1,30,0
47082424,448,4,2059015,2059862,47082424,45022562,45023409,3659726,41363683,1,30,0
47285288,220,4,1730199,1730215,47285288,45555073,45555089,26324334,19230755,1,40,0
47618774,466,4,2230191,2230191,47618774,45388583,45388583,569259,44819324,1,60,0
47643565,470,4,2230205,2230205,47643565,45413360,45413360,25775,45387585,1,40,0
48437513,467,4,2230194,2230194,48437513,46207319,46207319,1378838,44828481,1,10,0
48514315,472,4,2230212,2230212,48514315,46284103,46284103,77779,46206324,1,10,0
48661593,469,4,2230201,2230201,48661593,46431392,46431392,1377293,45054099,1,40,0
48709870,437,4,2058938,2058951,48709870,46650919,46650932,9354512,37296420,1,20,0
49009298,449,4,2059019,2059862,49009298,46949436,46950279,5532127,41418152,1,20,0
49036724,476,4,2230226,2230229,49036724,46806495,46806498,28386,46778112,1,30,0
49056697,477,4,2230229,2230234,49056697,46826463,46826468,20928,46805540,1,50,0
49245501,474,4,2230219,2230222,49245501,47015279,47015282,584875,46430407,1,60,0
49270144,475,4,2230222,2230226,49270144,47039918,47039922,561237,46478685,1,30,0
49284298,480,4,2230241,2230245,49284298,47054053,47054057,15098,47038959,1,10,0
49385156,431,4,2058890,2058920,49385156,47326236,47326266,11426516,35899750,1,20,0
49647265,482,4,2230248,2230252,49647265,47417013,47417017,263046,47153971,1,10,0
49870127,483,4,2230252,2230255,49870127,47639872,47639875,223796,47416079,1,60,0
49884203,484,4,2230255,2230258,49884203,47653945,47653948,15007,47638941,1,60,0
49952184,428,4,2058874,2058890,49952184,47893294,47893310,12514537,35378773,1,30,0
50036564,479,4,2230238,2230241,50036564,47806323,47806326,792011,47014315,1,40,0
50114952,458,4,2059105,2059862,50114952,48055090,48055847,5377425,42678422,1,40,0
50605809,478,4,2230234,2230238,50605809,48375571,48375575,1550063,46825512,1,50,0
51056670,489,4,2230273,2230277,51056670,48826393,48826397,451773,48374624,1,10,0
51146347,490,4,2230277,2230280,51146347,48916067,48916070,90586,48825484,1,30,0
51394635,491,4,2230280,2230283,51394635,49164352,49164355,249194,48915161,1,40,0
51527430,473,4,2230215,2230219,51527430,49297211,49297215,3014085,46283130,1,20,0
52076679,167,2,961197,962774,52076679,51113905,51115482,42372279,8743203,1,30,0
52116745,485,4,2230258,2230262,52116745,49886483,49886487,2233469,47653018,1,10,0
52290834,465,4,2230187,2230187,52290834,50060647,50060647,5269355,44791292,1,40,0
52546141,496,4,2230304,2231189,52546141,50314952,50315837,256120,50059717,1,50,0
53114002,459,4,2059109,2059862,53114002,51054140,51054893,8284086,42770807,1,40,0
53358829,462,4,2230177,2230177,53358829,51128652,51128652,7178929,43949723,1,20,0
53534756,254,2,1743163,1743167,53534756,51791589,51791593,30768893,21022700,1,50,0
54151646,495,4,2230301,2231189,54151646,51920457,51921345,2035714,49885631,1,30,0
54447540,468,4,2230198,2230198,54447540,52217342,52217342,7366107,44851235,1,20,0
55266394,471,4,2230208,2230208,55266394,53036186,53036186,7623810,45412376,1,40,0
55493865,500,4,2230319,2231189,55493865,53262676,53263546,1959922,51303624,1,60,0
55647268,504,4,2230343,2231189,55647268,53416079,53416925,154216,53262709,1,40,0
55720478,505,4,2230346,2231189,55720478,53489289,53490132,74023,53416109,1,20,0
56001972,499,4,2230315,2231189,56001972,53770783,53771657,2643956,51127701,1,50,0
56012611,493,4,2230287,2230287,56012611,53782324,53782324,4486083,49296241,1,40,0
56465013,507,4,2230353,2231189,56465013,54233824,54234660,463854,53770806,1,50,0
56964504,502,4,2230333,2231189,56964504,54733315,54734171,2517777,52216394,1,50,0
57209059,510,4,2230367,2231189,57209059,54977870,54978692,245368,54733324,1,60,0
57287441,383,1,1838952,1838952,57287441,55448489,55448489,27171404,28277085,1,40,0
57361014,218,4,1730179,1730199,57361014,55630815,55630835,37592280,18038555,1,10,0
57387374,513,4,2230381,2231189,57387374,55156185,55156993,27173,55129820,1,60,0
57415054,511,4,2230371,2231189,57415054,55183865,55184683,206808,54977875,1,40,0
57877353,515,4,2230391,2231189,57877353,55646164,55646962,463112,55183850,1,60,0
58021231,481,4,2230245,2230248,58021231,55790983,55790986,8737874,47053112,1,30,0
58225163,487,4,2230265,2230269,58225163,55994894,55994898,8189519,47805379,1,40,0
58306714,440,4,2058951,2058968,58306714,56247746,56247763,17676091,38571672,1,20,0
58308681,512,4,2230378,2231189,58308681,56077492,56078303,1022053,55056250,1,50,0
58366167,503,4,2230336,2231189,58366167,56134978,56135831,3100586,53035245,1,30,0
58411310,517,4,2230398,2231189,58411310,56180121,56180912,390892,55790020,1,30,0
58462011,520,4,2230413,2231189,58462011,56230822,56231598,154143,56077455,1,20,0
58486674,506,4,2230350,2231189,58486674,56255485,56256324,2767009,53489315,1,40,0
58836294,523,4,2230424,2231189,58836294,56605105,56605870,375096,56230774,1,30,0
58943602,525,4,2230435,2231189,58943602,56712413,56713167,108121,56605046,1,60,0
59132549,509,4,2230364,2231189,59132549,56901360,56902185,2668349,54233836,1,20,0
59216535,524,4,2230431,2231189,59216535,56985346,56986104,730674,56255430,1,10,0
60116822,405,2,1900788,1900788,60116822,58216034,58216034,28883676,29332358,1,40,0
60311915,529,4,2394720,2394720,60311915,57917195,57917195,195973,57721222,1,30,0
60414124,454,4,2059076,2059862,60414124,58354262,58355048,16282715,42072333,1,20,0
60540109,530,4,2394724,2394724,60540109,58145385,58145385,229070,57916315,1,20,0
60562266,532,4,2394731,2394731,60562266,58167535,58167535,23026,58144509,1,10,0
60640186,516,4,2230395,2231189,60640186,58408997,58409791,2763646,55646145,1,30,0
60920332,486,4,2230262,2230265,60920332,58690067,58690070,10969072,47720998,1,20,0
61098019,531,4,2394727,2394727,61098019,58703292,58703292,684768,58018524,1,50,0
61203027,534,4,2394738,2394738,61203027,58808289,58808289,563703,58244586,1,50,0
62027854,518,4,2230401,2231189,62027854,59796665,59797453,3803504,55993949,1,60,0
62048405,535,4,2394741,2394741,62048405,59653664,59653664,1128932,58524732,1,10,0
62459853,539,4,2394759,2394759,62459853,60065094,60065094,412289,59652805,1,40,0
62715433,540,4,2394763,2394763,62715433,60320670,60320670,256417,60064253,1,20,0
63132920,541,4,2394767,2394767,63132920,60738153,60738153,418320,60319833,1,50,0
63562159,526,4,2230439,2232002,63562159,61330157,61331720,4619370,56712350,1,20,0
63706076,542,4,2394771,2394771,63706076,61311305,61311305,573985,60737320,1,40,0
63731946,488,4,2230269,2230273,63731946,61501673,61501677,13617910,47883767,1,60,0
64697895,514,4,2230385,2231189,64697895,62466706,62467510,7311334,55156176,1,20,0
64802401,528,4,2394716,2394716,64802401,62407685,62407685,5586750,56820935,1,30,0
65777248,536,4,2394749,2394749,65777248,63382499,63382499,4680080,58702419,1,60,0
66161271,544,4,2394778,2394778,66161271,63766493,63766493,2456017,61310476,1,60,0
66604988,545,4,2394782,2394782,66604988,64210206,64210206,2873860,61336346,1,60,0
67976573,460,4,2059129,2059862,67976573,65916711,65917444,22651979,43265465,1,60,0
68013156,551,4,2394804,2394804,68013156,65618352,65618352,37989,65580363,1,60,0
68017910,262,2,1743212,1743212,68017910,66274698,66274698,43942805,22331893,1,40,0
68138970,552,4,2394808,2394808,68138970,65744162,65744162,127216,65616946,1,40,0
68721197,546,4,2394785,2394785,68721197,66326412,66326412,4024117,62302295,1,30,0
69089367,553,4,2394811,2394811,69089367,66694556,66694556,1072856,65621700,1,10,0
69235681,548,4,2394792,2394792,69235681,66840889,66840889,3459851,63381038,1,30,0
69274025,139,2,961099,961106,69274025,68312919,68312926,62574808,5738118,4,80,0
